Product_name, Category, Subcategory, SearchTerm, Rating, Reviews, Product_Url
The Matrix [4K Ultra HD Blu-ray/Blu-ray] [1999],Phones,BLU,BLU Neo XL,4.8,1035,https://www.bestbuy.com/site/the-matrix-4k-ultra-hd-blu-ray-blu-ray-1999/6247208.p?skuId=6247208
Mortal Engines [Includes Digital Copy] [4K Ultra HD Blu-ray/Blu-ray] [2018],Phones,BLU,BLU Neo XL,4.3,798,https://www.bestbuy.com/site/mortal-engines-includes-digital-copy-4k-ultra-hd-blu-ray-blu-ray-2018/6321090.p?skuId=6321090
Alita: Battle Angel [Includes Digital Copy] [Blu-ray/DVD] [2019],Phones,BLU,BLU Neo XL,4.8,2625,https://www.bestbuy.com/site/alita-battle-angel-includes-digital-copy-blu-ray-dvd-2019/6333205.p?skuId=6333205
This Is 40 [Blu-ray] [2012],Phones,BLU,BLU Neo XL,4.3,512,https://www.bestbuy.com/site/this-is-40-blu-ray-2012/6307253.p?skuId=6307253
Alita: Battle Angel [SteelBook] [Digital Copy] [3D] [4K Ultra HD Blu-ray] [Only @ Best Buy] [4K Ultra HD Blu-ray/Blu-ray 3D] [2019],Phones,BLU,BLU Neo XL,4.8,2625,https://www.bestbuy.com/site/alita-battle-angel-steelbook-digital-copy-3d-4k-ultra-hd-blu-ray-only--best-buy-4k-ultra-hd-blu-ray-blu-ray-3d-2019/6333207.p?skuId=6333207
Debut 40th Anniversary Live: 40 Tours Around the Sun [Video] [Blu-Ray Disc],Phones,BLU,BLU Neo XL,0,Not yet reviewed,https://www.bestbuy.com/site/debut-40th-anniversary-live-40-tours-around-the-sun-video-blu-ray-disc/34803619.p?skuId=34803619
Mortal Engines [Includes Digital Copy] [Blu-ray/DVD] [2018],Phones,BLU,BLU Neo XL,4.3,798,https://www.bestbuy.com/site/mortal-engines-includes-digital-copy-blu-ray-dvd-2018/6321091.p?skuId=6321091
Shin Getter Robo vs Neo Getter Robo [Blu-ray],Phones,BLU,BLU Neo XL,0,Not yet reviewed,https://www.bestbuy.com/site/shin-getter-robo-vs-neo-getter-robo-blu-ray/29196172.p?skuId=29196172
The Matrix Trilogy [Includes Digital Copy] [4K Ultra HD Blu-ray/Blu-ray],Phones,BLU,BLU Neo XL,4.9,456,https://www.bestbuy.com/site/the-matrix-trilogy-includes-digital-copy-4k-ultra-hd-blu-ray-blu-ray/6289694.p?skuId=6289694
The Matrix Reloaded [SteelBook] [Digital Copy] [4K Ultra HD Blu-ray/Blu-ray] [Only @ Best Buy] [2003],Phones,BLU,BLU Neo XL,4.7,298,https://www.bestbuy.com/site/the-matrix-reloaded-steelbook-digital-copy-4k-ultra-hd-blu-ray-blu-ray-only--best-buy-2003/6289682.p?skuId=6289682
The Dark Tower [Includes Digital Copy] [Blu-ray] [2017],Phones,BLU,BLU Neo XL,4.2,1673,https://www.bestbuy.com/site/the-dark-tower-includes-digital-copy-blu-ray-2017/6073200.p?skuId=6073200
The Matrix Revolutions [4K Ultra HD Blu-ray/Blu-ray] [2003],Phones,BLU,BLU Neo XL,4.7,296,https://www.bestbuy.com/site/the-matrix-revolutions-4k-ultra-hd-blu-ray-blu-ray-2003/6289688.p?skuId=6289688
40 Days and 40 Nights [Blu-ray] [2002],Phones,BLU,BLU Neo XL,4.1,9,https://www.bestbuy.com/site/40-days-and-40-nights-blu-ray-2002/3220076.p?skuId=3220076
Batman v Superman: Dawn of Justice [Ultimate Edition] [Blu-ray] [2016],Phones,BLU,BLU Neo XL,4.3,11807,https://www.bestbuy.com/site/batman-v-superman-dawn-of-justice-ultimate-edition-blu-ray-2016/5092502.p?skuId=5092502
Arozzi - Verona XL Plus Gaming Chair - Blue,Phones,BLU,BLU Neo XL,0,Not yet reviewed,https://www.bestbuy.com/site/arozzi-verona-xl-plus-gaming-chair-blue/6347730.p?skuId=6347730
40 West [Blu-ray] [2011],Phones,BLU,BLU Neo XL,0,Not yet reviewed,https://www.bestbuy.com/site/40-west-blu-ray-2011/29535235.p?skuId=29535235
The 40-Year-Old Virgin [Blu-ray] [2005],Phones,BLU,BLU Neo XL,4.6,161,https://www.bestbuy.com/site/the-40-year-old-virgin-blu-ray-2005/8986001.p?skuId=8986001
Batman v Superman: Dawn of Justice [Ultimate] [4K Ultra HD Blu-ray/Blu-ray] [2016],Phones,BLU,BLU Neo XL,4.3,11807,https://www.bestbuy.com/site/batman-v-superman-dawn-of-justice-ultimate-4k-ultra-hd-blu-ray-blu-ray-2016/5092905.p?skuId=5092905
Batman v Superman: Dawn of Justice [Blu-ray] [2016],Phones,BLU,BLU Neo XL,4.3,11807,https://www.bestbuy.com/site/batman-v-superman-dawn-of-justice-blu-ray-2016/34632475.p?skuId=34632475
The Matrix Revolutions [SteelBook] [Digital Copy] [4K Ultra HD Blu-ray/Blu-ray] [Only @ Best Buy] [2003],Phones,BLU,BLU Neo XL,4.7,296,https://www.bestbuy.com/site/the-matrix-revolutions-steelbook-digital-copy-4k-ultra-hd-blu-ray-blu-ray-only--best-buy-2003/6289670.p?skuId=6289670
The Matrix Reloaded [4K Ultra HD Blu-ray/Blu-ray] [2003],Phones,BLU,BLU Neo XL,4.7,298,https://www.bestbuy.com/site/the-matrix-reloaded-4k-ultra-hd-blu-ray-blu-ray-2003/6289673.p?skuId=6289673
LEGO - Creator 3-in-1 Townhouse Toy Store 31105,Phones,Bird,Bird S288,0,Not yet reviewed,https://www.bestbuy.com/site/lego-creator-3-in-1-townhouse-toy-store-31105/6394885.p?skuId=6394885
GE - Z-Wave Plus Wireless Plug-In 2-Outlet Smart Grounded Tap - White,Phones,Bird,Bird S288 Plus,5,2,https://www.bestbuy.com/site/ge-z-wave-plus-wireless-plug-in-2-outlet-smart-grounded-tap-white/6239853.p?skuId=6239853
Nanit - Nanit Plus Baby Monitor and Sleep Tracker - White,Phones,Bird,Bird S288 Plus,4.6,50,https://www.bestbuy.com/site/nanit-nanit-plus-baby-monitor-and-sleep-tracker-white/6304010.p?skuId=6304010
Nanit - Nanit Plus Smart Baby Monitor & Floor Stand - White,Phones,Bird,Bird S288 Plus,4.4,23,https://www.bestbuy.com/site/nanit-nanit-plus-smart-baby-monitor-floor-stand-white/6321886.p?skuId=6321886
